Log_Time_[s],Segment_ID,Distance_Travelled_0_[m],Distance_Travelled_1_[m],Accum_Distance_Travelled_[ft],Permitted_Speed_[km/h],Measured_Speed_[km/h],Current_Tag_ID,TI_Tag,Signal_Name,Signal_Name_Graphing,Civil_Speed_[km/h],Travel_Time_[s],ATC Speed Profile Departing From St Clair West Platform N to Eglinton West (N),Distance Travelled from Starting Point [ft]
147.000000, IVB_413, -148.333333, -148.333333, 5159.576572, -1.000000, 45.000000, -1, -1, NA, , -1.000000, 135.000000
153.000000, IVB_413, -75.833333, -75.833333, 5408.373606, -1.000000, 46.000000, -1, -1, NA, , -1.000000, 141.000000
156.000000, IVB_413, -38.750000, -38.750000, 5535.506156, -1.000000, 47.000000, -1, -1, NA, , -1.000000, 144.000000
159.000000, IVB_413, -40.000000, -40.000000, 5666.739756, -1.000000, 49.000000, -1, -1, NA, , -1.000000, 147.000000
161.000000, IVB_414, -27.222222, -27.222222, 5756.051511, -1.000000, 49.000000, -1, -1, NA, , -1.000000, 149.000000
162.000000, IVB_414, -13.750000, -13.750000, 5801.163061, -1.000000, 50.000000, -1, -1, NA, , -1.000000, 150.000000
165.000000, IVB_414, -42.500000, -42.500000, 5940.598761, -1.000000, 52.000000, -1, -1, NA, , -1.000000, 153.000000
168.000000, IVB_414, -43.750000, -43.750000, 6084.135511, -1.000000, 53.000000, -1, -1, NA, , -1.000000, 156.000000
171.000000, IVB_414, -43.750000, -43.750000, 6227.672261, -1.000000, 52.000000, -1, -1, NA, , -1.000000, 159.000000
177.000000, IVB_414, -85.833333, -85.833333, 6509.277694, -1.000000, 51.000000, -1, -1, NA, , -1.000000, 165.000000
180.000000, IVB_414, -42.916667, -42.916667, 6650.080411, -1.000000, 52.000000, -1, -1, NA, , -1.000000, 168.000000
186.000000, IVB_414, -85.833333, -85.833333, 6931.685844, -1.000000, 51.000000, -1, -1, NA, , -1.000000, 174.000000
187.000000, IVB_415, -14.166667, -14.166667, 6978.164411, -1.000000, 51.000000, -1, -1, NA, , -1.000000, 175.000000
189.000000, IVB_415, -28.055556, -28.055556, 7070.210200, -1.000000, 50.000000, -1, -1, NA, , -1.000000, 177.000000
192.000000, IVB_415, -41.250000, -41.250000, 7205.544850, -1.000000, 49.000000, -1, -1, NA, , -1.000000, 180.000000
198.000000, IVB_415, -80.000000, -80.000000, 7468.012050, -1.000000, 47.000000, -1, -1, NA, , -1.000000, 186.000000
215.000000, IVB_30, -221.944444, -221.944444, 8196.176261, -1.000000, 47.000000, -1, -1, NA, , -1.000000, 203.000000
219.000000, IVB_30, -48.888889, -48.888889, 8356.572883, -1.000000, 41.000000, -1, -1, NA, , -1.000000, 207.000000
222.000000, IVB_30, -30.416667, -30.416667, 8456.365100, -1.000000, 32.000000, -1, -1, NA, , -1.000000, 210.000000
225.000000, IVB_30, -22.916667, -22.916667, 8531.551017, -1.000000, 23.000000, -1, -1, NA, , -1.000000, 213.000000
228.000000, IVB_30, -15.000000, -15.000000, 8580.763617, -1.000000, 13.000000, -1, -1, NA, , -1.000000, 216.000000
231.000000, IVB_30, -7.500000, -7.500000, 8605.369917, -1.000000, 5.000000, -1, -1, NA, , -1.000000, 219.000000
234.000000, IVB_30, -2.083333, -2.083333, 8612.205000, -1.000000, 0.000000, -1, -1, NA, , -1.000000, 222.000000
234.000000, IVB_30, 0.000000, 0.000000, 8612.205000, -1.000000, 0.000000, -1, -1, NA, , -1.000000, 222.000000
